image_path,predicted_class,probability
data/original/prymnesiophyceae/D20160707T032334_IFCB107_00307.png,prymnesiophyceae,0.9158340096473694
data/original/prymnesiophyceae/D20160705T205351_IFCB107_00542.png,prymnesiophyceae,0.9030539393424988
data/original/prymnesiophyceae/D20160705T221017_IFCB107_00153.png,prymnesiophyceae,0.9066279530525208
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00615.png,prymnesiophyceae,0.8751503229141235
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00725.png,prymnesiophyceae,0.9137466549873352
data/original/prymnesiophyceae/D20160706T122505_IFCB107_03598.png,prymnesiophyceae,0.9152116775512695
data/original/prymnesiophyceae/D20160705T214443_IFCB107_00909.png,prymnesiophyceae,0.8973472118377686
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00924.png,prymnesiophyceae,0.8974061608314514
data/original/prymnesiophyceae/D20160706T125255_IFCB107_01309.png,prymnesiophyceae,0.8827098608016968
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00274.png,prymnesiophyceae,0.9079834818840027
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00848.png,prymnesiophyceae,0.8745455741882324
data/original/prymnesiophyceae/D20160706T225526_IFCB107_00362.png,prymnesiophyceae,0.9251724481582642
data/original/prymnesiophyceae/D20160705T214443_IFCB107_00880.png,prymnesiophyceae,0.8671846985816956
data/original/prymnesiophyceae/D20160707T032334_IFCB107_00306.png,prymnesiophyceae,0.8972116708755493
data/original/prymnesiophyceae/D20160705T223623_IFCB107_00634.png,prymnesiophyceae,0.8960242867469788
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00064.png,prymnesiophyceae,0.8871234059333801
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00060.png,prymnesiophyceae,0.8908533453941345
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00198.png,prymnesiophyceae,0.9069784879684448
data/original/prymnesiophyceae/D20160706T122505_IFCB107_01384.png,prymnesiophyceae,0.9033222198486328
data/original/prymnesiophyceae/D20160706T125255_IFCB107_01548.png,prymnesiophyceae,0.85516756772995
data/original/prymnesiophyceae/D20160705T205351_IFCB107_00114.png,prymnesiophyceae,0.8974789977073669
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00841.png,prymnesiophyceae,0.8698898553848267
